family_id;child_id;child_hash;test;language_id;parental_edu
591;879;XURgp7vMZgRUe0Zy42M_e;;3;HIGHER_EDU
595;881;Z0QvTNFWUsYaRQ6LlWous;;7;NA
595;881;Z0QvTNFWUsYaRQ6LlWous;;2;NA
597;884;vu2HyxosPSSWrWo7jxfZE;;7;HIGHER_EDU
597;884;vu2HyxosPSSWrWo7jxfZE;;3;HIGHER_EDU
597;884;vu2HyxosPSSWrWo7jxfZE;;109;HIGHER_EDU
600;885;HR4ldf6iJxTeSF5O8BaXr;;7;NA
601;886;cYK8_ILmfwurc96TqK4Xp;;7;HIGHER_EDU
601;886;cYK8_ILmfwurc96TqK4Xp;;109;HIGHER_EDU
602;887;9OYWrrREyrrOUuHNI_k-9;;7;NA
599;888;Krz8ELjhkbgPNbFA8Frdp;;7;HIGHER_EDU
599;888;Krz8ELjhkbgPNbFA8Frdp;;105;HIGHER_EDU
604;889;H5NgktIwI3NBTl2pukEeu;;7;HIGHER_EDU
604;889;H5NgktIwI3NBTl2pukEeu;;2;HIGHER_EDU
519;890;VUSm3D3sDjGjRisXDqtXB;;7;NA
605;891;qWbI9LdSX1Hu5b9InXzrv;;7;HIGHER_EDU
606;892;472i65M331273H9aRZNkW;;7;NA
606;892;472i65M331273H9aRZNkW;;2;NA
608;893;zQhU4jweuPNOgfa31RbVI;;7;NA
608;893;zQhU4jweuPNOgfa31RbVI;;2;NA
611;894;hjyIsSWN_TCcpiiY1w7FB;;2;NA
611;894;hjyIsSWN_TCcpiiY1w7FB;;7;NA
613;895;XNnjwIVDCdqutGcszRg7m;;7;NA
613;895;XNnjwIVDCdqutGcszRg7m;;2;NA
609;896;O4M-spG5BLUR5aeIsQ3D3;;7;HIGHER_EDU
609;896;O4M-spG5BLUR5aeIsQ3D3;;2;HIGHER_EDU
614;897;MsQdNJdRyeipv1mDOApjo;;7;HIGHER_EDU
614;897;MsQdNJdRyeipv1mDOApjo;;2;HIGHER_EDU
609;898;IcGeI9R0T-scHCGqKTuST;;7;NA
609;898;IcGeI9R0T-scHCGqKTuST;;2;NA
609;898;IcGeI9R0T-scHCGqKTuST;;105;NA
616;899;vS7k3Wm3-Rr2FQ5ATrhvz;;7;NA
616;899;vS7k3Wm3-Rr2FQ5ATrhvz;;120;NA
620;900;5EvsJ6pP1Pi5CmEPB0Ivq;;7;NA
620;900;5EvsJ6pP1Pi5CmEPB0Ivq;;2;NA
621;901;vXxey2xRz-sCkqv03Xy7I;;7;NA
621;901;vXxey2xRz-sCkqv03Xy7I;;2;NA
618;902;8yyQ6VKdrrH4hR_Rg12UN;;7;HIGHER_EDU
618;902;8yyQ6VKdrrH4hR_Rg12UN;;108;HIGHER_EDU
615;903;nwJ0DqcUf1XXiWqsZqi5t;;189;NA
615;903;nwJ0DqcUf1XXiWqsZqi5t;;7;NA
621;904;jZCFi5Aalu6LlSTfF2tal;;7;NA
621;904;jZCFi5Aalu6LlSTfF2tal;;2;NA
623;905;vJybxqK8zHA3hTXI_7zv9;;7;HIGHER_EDU
625;906;GGThVFLHN6O-_YXwvbdPl;;7;NA
624;907;RW7UGAxdQFBm0z3vmlmWM;;7;NA
624;907;RW7UGAxdQFBm0z3vmlmWM;;2;NA
629;908;9t0mItWNTan6yH7KtXvh7;;7;HIGHER_EDU
630;909;XOpYNaY8eFb7TOjW4iwSm;;110;HIGHER_EDU
630;909;XOpYNaY8eFb7TOjW4iwSm;;7;HIGHER_EDU
631;910;0ldZWZ6nuNhOm4ZZGMvTH;;7;NA
631;910;0ldZWZ6nuNhOm4ZZGMvTH;;5;NA
631;910;0ldZWZ6nuNhOm4ZZGMvTH;;158;NA
632;911;4c3s9Ql2HsD4hUG1oJYB9;;7;NA
632;911;4c3s9Ql2HsD4hUG1oJYB9;;122;NA
632;911;4c3s9Ql2HsD4hUG1oJYB9;;3;NA
637;913;Lq37HSheiR9hLFamNw51g;;7;NA
637;913;Lq37HSheiR9hLFamNw51g;;2;NA
636;914;tbdbcwbi4lTwMhAqT8vEv;;7;HIGHER_EDU
636;914;tbdbcwbi4lTwMhAqT8vEv;;7;HIGHER_EDU
638;915;_4I2wLanpBXBNh6D0WVaG;;2;HIGHER_EDU
638;915;_4I2wLanpBXBNh6D0WVaG;;7;HIGHER_EDU
638;915;_4I2wLanpBXBNh6D0WVaG;;127;HIGHER_EDU
642;916;O4qIQoW6CirTDRUZXKSk4;;7;NA
643;917;no4uPmShh3lFwkVp-bjTI;;7;HIGHER_EDU
643;917;no4uPmShh3lFwkVp-bjTI;;140;HIGHER_EDU
643;917;no4uPmShh3lFwkVp-bjTI;;2;HIGHER_EDU
643;917;no4uPmShh3lFwkVp-bjTI;;129;HIGHER_EDU
640;918;u5wGnw18wp6y7IPicJr3f;;7;HIGHER_EDU
640;918;u5wGnw18wp6y7IPicJr3f;;2;HIGHER_EDU
640;918;u5wGnw18wp6y7IPicJr3f;;127;HIGHER_EDU
645;920;zglI9FetRkNEKy-svxQ11;;2;UNFINISHED_HIGHER_EDU
647;921;LcMvyahPBRz6BjZYpitZS;;2;NA
647;921;LcMvyahPBRz6BjZYpitZS;;7;NA
647;921;LcMvyahPBRz6BjZYpitZS;;110;NA
649;922;kktzRszvCjngjgCUKlNtB;;7;HIGHER_EDU
649;922;kktzRszvCjngjgCUKlNtB;;2;HIGHER_EDU
651;923;JHkSQgFSdtYWrMtK191fl;;7;HIGHER_EDU
654;924;sRqMW2qOQTpOYIeqEA-jX;;7;HIGHER_EDU
655;925;blPzZgVRc5fdHStI3lrhW;;2;NA
655;925;blPzZgVRc5fdHStI3lrhW;;7;NA
657;926;Qa_hHvyiEDq4aNBWCuC3n;;7;NA
658;927;9epOfGKz-0riOXf9Duppz;;7;NA
659;928;MLGuRBi-KZX4UwwwL6-1N;;2;NA
659;928;MLGuRBi-KZX4UwwwL6-1N;;7;NA
659;929;xchyrnM650y8auTi_zuZM;;2;NA
659;929;xchyrnM650y8auTi_zuZM;;7;NA
658;930;Sjzbf0igc2GtTIs6S3h-B;;7;HIGHER_EDU
660;931;CrlIEdTe9MiaNmEI65BRq;;7;HIGHER_EDU
660;931;CrlIEdTe9MiaNmEI65BRq;;3;HIGHER_EDU
662;932;sFRJ9_8Nu3DO4C6dLrE_H;;7;NA
663;933;AyKaEhiUC5CmPZZPkIXEx;;7;HIGHER_EDU
666;934;g0FVSN5cLgbpYjxfsmuIa;;7;NA
666;934;g0FVSN5cLgbpYjxfsmuIa;;105;NA
666;934;g0FVSN5cLgbpYjxfsmuIa;;110;NA
667;935;GLv8iwXuPIQQT87lb-ALi;;2;HIGHER_EDU
667;935;GLv8iwXuPIQQT87lb-ALi;;7;HIGHER_EDU
668;936;gxvZOsBbGj7AnicxVAXi5;;7;HIGHER_EDU
668;936;gxvZOsBbGj7AnicxVAXi5;;2;HIGHER_EDU
669;937;OA21GnhG6dvksUOd2EJ78;;7;HIGHER_EDU
669;937;OA21GnhG6dvksUOd2EJ78;;110;HIGHER_EDU
670;938;tBqONsJWrY_hao6RvrwnY;;7;NA
670;938;tBqONsJWrY_hao6RvrwnY;;110;NA
671;939;nk5jtclBftLMhSDeL8jvR;;117;HIGHER_EDU
671;939;nk5jtclBftLMhSDeL8jvR;;7;HIGHER_EDU
673;940;BvynczwUjKIOAD1gQdMVH;;7;HIGHER_EDU
673;940;BvynczwUjKIOAD1gQdMVH;;109;HIGHER_EDU
674;941;VHPdlm8GKLT1-6Vd9sycS;;7;HIGHER_EDU
674;941;VHPdlm8GKLT1-6Vd9sycS;;7;HIGHER_EDU
674;941;VHPdlm8GKLT1-6Vd9sycS;;7;HIGHER_EDU
675;942;D5GQtkkRThLmNfkwj9lZg;;7;NA
675;942;D5GQtkkRThLmNfkwj9lZg;;116;NA
675;942;D5GQtkkRThLmNfkwj9lZg;;2;NA
677;943;v8Kumv2oLe25dReftnU-L;;7;NA
677;943;v8Kumv2oLe25dReftnU-L;;111;NA
677;943;v8Kumv2oLe25dReftnU-L;;2;NA
678;944;wRDuypUutELrpMmKs-TfB;;2;NA
678;944;wRDuypUutELrpMmKs-TfB;;7;NA
679;945;DQ56_6yKTXBquRUhcVc_H;;7;HIGHER_EDU
679;945;DQ56_6yKTXBquRUhcVc_H;;2;HIGHER_EDU
681;946;KdZpa1NsseRNfGwYTaDqA;;2;NA
681;946;KdZpa1NsseRNfGwYTaDqA;;7;NA
684;948;ZGk3pj-sWkGd74HZV6dR8;;111;HIGHER_EDU
684;948;ZGk3pj-sWkGd74HZV6dR8;;7;HIGHER_EDU
684;948;ZGk3pj-sWkGd74HZV6dR8;;111;HIGHER_EDU
684;948;ZGk3pj-sWkGd74HZV6dR8;;7;HIGHER_EDU
684;948;ZGk3pj-sWkGd74HZV6dR8;;111;HIGHER_EDU
684;948;ZGk3pj-sWkGd74HZV6dR8;;7;HIGHER_EDU
686;949;yB-KXvi3sZ9pyY8OQnCoC;;7;HIGHER_EDU
686;949;yB-KXvi3sZ9pyY8OQnCoC;;120;HIGHER_EDU
689;950;ou_wuff67PqCVjCNAFxp5;;7;SECONDARY
689;950;ou_wuff67PqCVjCNAFxp5;;113;SECONDARY
689;950;ou_wuff67PqCVjCNAFxp5;;105;SECONDARY
691;951;ViNmHo8_xVjsROcOiyjYh;;7;NA
691;951;ViNmHo8_xVjsROcOiyjYh;;3;NA
692;952;y_1Qils5gHOVJKOD8VmC-;;7;HIGHER_EDU
692;952;y_1Qils5gHOVJKOD8VmC-;;3;HIGHER_EDU
693;953;fnPCiobptURer4wwzQhuF;;7;NA
693;953;fnPCiobptURer4wwzQhuF;;2;NA
695;954;9E2AKM7XpVJnkT4LXxT5W;;7;NA
695;954;9E2AKM7XpVJnkT4LXxT5W;;5;NA
696;955;MKeUbpPv-WExxfe-O-0e6;;7;NA
696;955;MKeUbpPv-WExxfe-O-0e6;;3;NA
697;956;TAS3Ef4sjHsKbnbKw6gKx;;7;HIGHER_EDU
699;957;INI9kkSfp1diiFi7d3WMY;;7;HIGHER_EDU
699;957;INI9kkSfp1diiFi7d3WMY;;130;HIGHER_EDU
699;957;INI9kkSfp1diiFi7d3WMY;;6;HIGHER_EDU
700;958;9tbgiwycAbYiXQ48Bk4bN;;7;NA
700;959;U4PzymgtFaLrtz7rFQReS;;7;NA
700;959;U4PzymgtFaLrtz7rFQReS;;7;NA
702;960;f4qVNbDEEWA3NheA6iP_g;;2;HIGHER_EDU
702;960;f4qVNbDEEWA3NheA6iP_g;;7;HIGHER_EDU
704;961;sgvRE-ToIe8E2dbWp-ip_;;7;HIGHER_EDU
704;961;sgvRE-ToIe8E2dbWp-ip_;;2;HIGHER_EDU
705;962;aLVkyPRqgbv5vlkXu9-EE;;7;NA
705;962;aLVkyPRqgbv5vlkXu9-EE;;137;NA
705;962;aLVkyPRqgbv5vlkXu9-EE;;3;NA
706;963;yZ8k9-4YMB3sBaMDngFtV;;107;TECHNICAL
706;963;yZ8k9-4YMB3sBaMDngFtV;;7;TECHNICAL
706;963;yZ8k9-4YMB3sBaMDngFtV;;112;TECHNICAL
708;964;Q_z503Nnbxy0PrAw9Xgou;;7;NA
708;964;Q_z503Nnbxy0PrAw9Xgou;;110;NA
710;965;_6K97TVUqX_YQOqP8ILzS;;7;NA
709;966;NT5c5NMKuiEwhDn25BFHq;;7;HIGHER_EDU
709;966;NT5c5NMKuiEwhDn25BFHq;;108;HIGHER_EDU
712;967;V9xJz5S4BZAB-tPj_UyAC;;7;NA
712;967;V9xJz5S4BZAB-tPj_UyAC;;114;NA
713;968;rxehgM_5hJaTBAmx9OMud;;7;NA
715;969;DaWvBEtZFwWqwxXSiOcJr;;7;NA
717;970;BqugIY57g-QC1OY6js0Sd;;114;NA
717;970;BqugIY57g-QC1OY6js0Sd;;7;NA
720;971;-W4Eb4rJeBqK395fOLiLH;;7;NA
718;972;2zO4sqCvf6NwjqOwATNN8;;7;NA
718;972;2zO4sqCvf6NwjqOwATNN8;;105;NA
718;972;2zO4sqCvf6NwjqOwATNN8;;2;NA
721;973;BMPuuF9cGQY3UQfUbr-JK;;7;NA
722;974;Si5aF8p-fofgSdW4MiVXO;;7;NA
725;975;1U2m_ddNxeOyyxNAULPUA;;7;NA
725;975;1U2m_ddNxeOyyxNAULPUA;;3;NA
726;976;_Wt9CxqGkLOzW7nz8qHQ5;;2;NA
726;976;_Wt9CxqGkLOzW7nz8qHQ5;;7;NA
730;977;ANQv269CkwacE3f9WRz9X;;7;NA
730;977;ANQv269CkwacE3f9WRz9X;;2;NA
725;978;5X9WwLcROBk97vwtz21U0;;7;UNFINISHED_HIGHER_EDU
725;978;5X9WwLcROBk97vwtz21U0;;3;UNFINISHED_HIGHER_EDU
732;979;JeI-O0almS5xbZiPZoj4d;;7;NA
732;979;JeI-O0almS5xbZiPZoj4d;;105;NA
733;980;sWVxWAXhUGWoA2958KFnI;;110;NA
735;981;q7rSxwObjhnndrPlH_Y4U;;7;HIGHER_EDU
735;981;q7rSxwObjhnndrPlH_Y4U;;2;HIGHER_EDU
735;981;q7rSxwObjhnndrPlH_Y4U;;140;HIGHER_EDU
737;982;bVbQeLmm1O0GxO_5tSEt2;;7;NA
728;983;1lb9B525tm_27uA3X-LJj;;7;HIGHER_EDU
739;984;icMhhQI0jPhjJcOujABcs;;7;HIGHER_EDU
741;985;aMATnNhp-u_Fg3XoEgQ7n;;7;UNFINISHED_HIGHER_EDU
742;986;VlHcdkQZ4Z-r7AVpWthcn;;7;NA
742;986;VlHcdkQZ4Z-r7AVpWthcn;;2;NA
742;986;VlHcdkQZ4Z-r7AVpWthcn;;109;NA
742;986;VlHcdkQZ4Z-r7AVpWthcn;;142;NA
747;988;myntvW3LPjYUUNKdjxwsP;;7;HIGHER_EDU
747;988;myntvW3LPjYUUNKdjxwsP;;120;HIGHER_EDU
748;989;SZQ8DKXvuwxbOAPUOVLB1;;7;NA
748;989;SZQ8DKXvuwxbOAPUOVLB1;;119;NA
748;989;SZQ8DKXvuwxbOAPUOVLB1;;6;NA
744;990;38J4CxRbofAG1rak_IQdi;;7;HIGHER_EDU
744;990;38J4CxRbofAG1rak_IQdi;;2;HIGHER_EDU
750;991;jIu4Zt4vu1y2cdjKusXs5;;7;NA
749;992;_kA7leGp08Oc1Low7hUZg;;7;NA
749;992;_kA7leGp08Oc1Low7hUZg;;105;NA
751;993;LzhnniVlPFag4Si3QtaB7;;7;HIGHER_EDU
751;993;LzhnniVlPFag4Si3QtaB7;;110;HIGHER_EDU
751;993;LzhnniVlPFag4Si3QtaB7;;2;HIGHER_EDU
751;993;LzhnniVlPFag4Si3QtaB7;;105;HIGHER_EDU
753;994;zd75RSwqLeSoU4wvgYpQ0;;109;HIGHER_EDU
753;994;zd75RSwqLeSoU4wvgYpQ0;;109;HIGHER_EDU
753;994;zd75RSwqLeSoU4wvgYpQ0;;2;HIGHER_EDU
755;995;3pWbDE5IIMktFFXQtiA-e;;7;NA
755;995;3pWbDE5IIMktFFXQtiA-e;;110;NA
757;996;SaCqZf5mqoeP7tyQkEBrQ;;7;HIGHER_EDU
761;997;42Smert1I-jvhHfgdXPE_;;7;NA
761;997;42Smert1I-jvhHfgdXPE_;;110;NA
762;998;5kdF77ca_AFpzKQIAuTHM;;7;NA
762;998;5kdF77ca_AFpzKQIAuTHM;;2;NA
759;999;ARxr3QCTgOwBSzNp-zKx9;;7;HIGHER_EDU
759;999;ARxr3QCTgOwBSzNp-zKx9;;3;HIGHER_EDU
763;1000;0AtEXGXUcO21T4UUw-Blj;;7;HIGHER_EDU
763;1000;0AtEXGXUcO21T4UUw-Blj;;3;HIGHER_EDU
765;1001;YGXZGvDcX_EPiwuY64q4O;;7;SECONDARY
765;1001;YGXZGvDcX_EPiwuY64q4O;;2;SECONDARY
766;1002;hyoMo8FBDxOE8PGemV8zL;;7;NA
768;1003;CGGS8xSagAkMG97w-Wqex;;7;UNFINISHED_HIGHER_EDU
770;1004;kVzqKkCI-SsKjPyd3BAi-;;7;HIGHER_EDU
772;1005;jUZf37ZOzgN4i5ef_g8wV;;7;HIGHER_EDU
780;1006;mPSWZIUNL3xSpeCuajff-;;7;NA
773;1007;IlmK_9iRMeFJ1eOs9LhIH;;7;NA
773;1007;IlmK_9iRMeFJ1eOs9LhIH;;117;NA
782;1008;pmTsTPBD5Dbd4KH5f5iox;;7;NA
784;1009;V2sVA3rfaKtxuKSer1Ybb;;7;HIGHER_EDU
774;1010;jB17grt61ducFo-CSauqN;;7;NA
788;1011;aY7wG69JmDc4epAkvGsWe;;7;NA
785;1012;ADFDxKJIlKlSneI-rcSf6;;7;HIGHER_EDU
786;1013;WdfQNRzUn2ozKik_R0m-a;;7;NA
790;1014;6xHEliJdhjwIqZ_oZ-zvR;;7;HIGHER_EDU
792;1015;J8EEqXjw3yuyTNvNGkKxT;;7;HIGHER_EDU
776;1016;SlM4rNmCswlGUBVX_c7OQ;;7;NA
793;1017;-Hs0tL_2FyCAnK7UUTUh-;;7;SECONDARY
794;1018;BQisRTJ-caSN0TPkbHZwe;;7;HIGHER_EDU
794;1018;BQisRTJ-caSN0TPkbHZwe;;2;HIGHER_EDU
779;1019;o1X1kr0uBU095FxTVh3nv;;7;HIGHER_EDU
796;1020;rrfOVsX6Ne7k2-Lhxqy4J;;7;SECONDARY
796;1020;rrfOVsX6Ne7k2-Lhxqy4J;;6;SECONDARY
798;1021;uz5-d7nuK3EOR-V7OJPS1;;7;NA
800;1022;qj1972bFu8t8msjcSY1ce;;7;HIGHER_EDU
800;1022;qj1972bFu8t8msjcSY1ce;;111;HIGHER_EDU
800;1022;qj1972bFu8t8msjcSY1ce;;2;HIGHER_EDU
804;1023;flnn0nwTDFsNGtZTkR_Dh;;7;HIGHER_EDU
806;1024;rmY1DQnLh9J14wwzr_NtG;;7;HIGHER_EDU
810;1025;ru411d45vNS2oRtv8Le-7;;7;NA
808;1026;vuTnMvUDOBcEUzNhGKH9a;;7;NA
808;1026;vuTnMvUDOBcEUzNhGKH9a;;2;NA
811;1027;lVc6YJSgS6nu7joSc54Da;;7;NA
813;1028;8SO-moHrPKBZoIA4ePX0o;;7;NA
814;1029;JLTOy5TQk4K0h5MsWM-5F;;7;NA
814;1029;JLTOy5TQk4K0h5MsWM-5F;;120;NA
820;1030;b_vKCu5PRfia19sbP5Hm4;;7;NA
818;1031;q4VhBDEv8_62bZF_ciOaQ;;7;HIGHER_EDU
821;1032;sqZk-8-HA3CIJ_HHJB5HZ;;7;HIGHER_EDU
824;1034;wZgI6vt425ypPZgV9_AsK;;7;NA
825;1035;pelzGdAuUpgAS2wnIv7FL;;7;HIGHER_EDU
826;1036;JZLw2enrufxIkpPYWgvc4;;7;HIGHER_EDU
826;1036;JZLw2enrufxIkpPYWgvc4;;2;HIGHER_EDU
829;1037;tMUxIaDxjB8zIuVf_NIxk;;7;NA
828;1038;PUc1RePMIgE8IiLIoGWnp;;4;HIGHER_EDU
828;1038;PUc1RePMIgE8IiLIoGWnp;;7;HIGHER_EDU
831;1039;BHvpWDX7stHQ_OdZmBXZO;;7;NA
832;1040;a6yFdKEeNakzYCmoV5a69;;122;PHD
832;1040;a6yFdKEeNakzYCmoV5a69;;7;PHD
832;1040;a6yFdKEeNakzYCmoV5a69;;2;PHD
833;1041;wtJn9ZkMuEhYtEs6TfQ7C;;7;HIGHER_EDU
837;1042;D120U4zfKjSM4Mj5elLh0;;7;NA
835;1043;IFNNyCMS9TkeolErt3CM2;;7;NA
835;1043;IFNNyCMS9TkeolErt3CM2;;2;NA
835;1043;IFNNyCMS9TkeolErt3CM2;;109;NA
838;1044;h74bSs6Tb7RbfSyNImAaD;;7;NA
839;1045;YSGMqAF78JrAL_kxJ8Si3;;7;SECONDARY
839;1045;YSGMqAF78JrAL_kxJ8Si3;;2;SECONDARY
841;1046;EX6GzZBv5o0FVu5PbLe8q;;7;HIGHER_EDU
843;1047;i1s3dlnlqbcThkNeAysKL;;7;SECONDARY
845;1048;ABmUoqiKZWT_fBJIa046F;;7;NA
845;1048;ABmUoqiKZWT_fBJIa046F;;2;NA
848;1049;JqGhHrlSMK0Dmf3Yh-0tx;;7;HIGHER_EDU
849;1050;0JU-5YmH2oimI1FC-tmTk;;7;HIGHER_EDU
849;1050;0JU-5YmH2oimI1FC-tmTk;;4;HIGHER_EDU
852;1051;bmLVTJFq9cA-yaC0Bn5iG;;7;HIGHER_EDU
851;1052;slr4xwlltswB89gYBw6J6;;7;NA
851;1053;9reu4KVvl3n-G2SzlnMSR;;7;NA
855;1054;ao3YhuVCoXRg294AyzP_S;;7;HIGHER_EDU
856;1055;KRcwB4-s5ytqJssG7ZviU;;7;NA
859;1056;esW40RLz0l8ES86WSn_la;;7;NA
858;1057;ITHbvQPpHUo_eUTCQqeav;;7;HIGHER_EDU
863;1059;SjXl4yNN16l0GXSAVVX3X;;7;HIGHER_EDU
865;1060;N_p2Zthf4roJ8vEVR7ySe;;7;NA
864;1061;e7FFe12HbmK6_P-C7jeyY;;7;HIGHER_EDU
870;1062;8fMuuR4KqH3Ul28KICCD5;;7;NA
870;1062;8fMuuR4KqH3Ul28KICCD5;;110;NA
870;1062;8fMuuR4KqH3Ul28KICCD5;;6;NA
869;1063;mPGBbyULMbZ6Z_nOyqAGx;;7;HIGHER_EDU
871;1064;ILnWMaMhvXya9fiOhFvl4;;7;HIGHER_EDU
872;1065;mtZjtaKLmWtTLWMFY076K;;7;HIGHER_EDU
870;1066;li_JInJdqm2AV3NHOQQRJ;;7;NA
870;1066;li_JInJdqm2AV3NHOQQRJ;;110;NA
870;1066;li_JInJdqm2AV3NHOQQRJ;;6;NA
870;1066;li_JInJdqm2AV3NHOQQRJ;;107;NA
873;1067;9bZdN9i6P1A6V79ru_UhT;;7;NA
874;1068;vig5oNQgGAld71VHgO0ic;;7;NA
876;1069;KTaMVDoZCrmjLqIRAOjPc;;7;HIGHER_EDU
876;1069;KTaMVDoZCrmjLqIRAOjPc;;2;HIGHER_EDU
877;1070;gNxPIsbhO2NDxxJmpmP5G;;7;HIGHER_EDU
880;1072;374X-Hjha8WUFLyFIJ712;;7;NA
880;1072;374X-Hjha8WUFLyFIJ712;;110;NA
884;1074;_JPFHTSWY4VQdmxrySAcJ;;7;HIGHER_EDU
886;1075;IEgHk5StrOOzUyx9hXeyV;;7;HIGHER_EDU
888;1076;h2C9EhczjV64UsMlAcZQH;;7;HIGHER_EDU
890;1077;tFa-BcYgFSWgaGW5PeE9B;;7;HIGHER_EDU
892;1078;Nf4M2s_StZP7vPZOYnFjo;;7;HIGHER_EDU
894;1079;LWmgaxvEjNG0qN-JLAANr;;7;NA
896;1080;BisuiD2hXSSuvolc9mqdf;;7;HIGHER_EDU
897;1081;7G_bRKZrHs1pNDik81oJo;;7;HIGHER_EDU
897;1081;7G_bRKZrHs1pNDik81oJo;;110;HIGHER_EDU
899;1082;KG9Ws8w3kiykmMjQI5CCg;;7;NA
902;1083;BSFMu0mwunoKFheB0yfzv;;7;HIGHER_EDU
900;1084;Eg9Y-Up0ye8zcm-d_RZBI;;7;HIGHER_EDU
905;1085;Jmtc4lyIHQ_4680Y2qMEg;;7;NA
904;1086;TMwW3hr9Dwmm7T1kjkaro;;7;HIGHER_EDU
907;1087;bw7WbfDgH9ZGm5IGJXcuW;;7;HIGHER_EDU
908;1088;VtQAHtYFfUQrcMwzWD6N0;;2;HIGHER_EDU
908;1089;Bf3tV_Z7wilgXTYYgbVU0;;7;NA
908;1089;Bf3tV_Z7wilgXTYYgbVU0;;2;NA
910;1090;pPihEldXREdNOzm3-TVvP;;7;NA
912;1091;9Wt3bj6w4yflb-t-ZJHmw;;7;NA
914;1092;Mjh5sp149_mL5VRuYqkqm;;7;SECONDARY
917;1093;yKJOrQjU2oGtbrMf0uqYq;;7;HIGHER_EDU
916;1094;i4eGtSMVz0cyds1NCJGjT;;7;HIGHER_EDU
906;1095;dPrlZMgGzJ6iPGcBxKyRp;;7;PHD
921;1096;TOabjFHgeNMgBQrd5mduH;;3;NA
921;1096;TOabjFHgeNMgBQrd5mduH;;7;NA
921;1096;TOabjFHgeNMgBQrd5mduH;;110;NA
919;1097;2jDbk6lVgATD6FRo4UThj;;7;HIGHER_EDU
919;1097;2jDbk6lVgATD6FRo4UThj;;111;HIGHER_EDU
922;1098;EOcD_Vet3BKud_gZ8Lvdp;;7;HIGHER_EDU
925;1099;x4bjCfxTS_dxpY3PhEmu5;;7;NA
924;1100;myvuFMkTfwfkvUPmdC9-z;;7;NA
927;1101;pFximxuaH0z56ZIBh061s;;7;NA
929;1102;hTqK-CWwjiEwARGrJSzyz;;7;NA
846;1103;6cytsv0d1tuRy073FkpQI;;7;HIGHER_EDU
867;1104;baZpPV7_bwwiU1gRjILKe;;7;HIGHER_EDU
931;1105;1-I_Y8bQ5I5DCrG5fobx6;;7;NA
933;1106;-Wu8ZSrAF1WBra1H9BPR-;;7;HIGHER_EDU
935;1107;8rfdnNlPi4qF3DhlEwYdD;;7;HIGHER_EDU
935;1107;8rfdnNlPi4qF3DhlEwYdD;;105;HIGHER_EDU
936;1108;F7ARwW-JyfjHebB54I8rW;;7;NA
937;1109;I0eHnZyeHH8ZWtueGmfbt;;7;HIGHER_EDU
940;1110;beTVGWjVFzqNy8v11oAwv;;7;HIGHER_EDU
939;1111;#NAZWA?;;7;NA
942;1112;x13IIaeAXrkLr-wHeFe3c;;7;HIGHER_EDU
944;1113;3nx0Y0uYA2X9sDWNSeOSO;;7;NA
945;1114;UYlsMmU3YQITf2BsCbacq;;7;NA
950;1115;R9hRV-yu2H_Cs6yXAVKzT;;7;HIGHER_EDU
947;1116;WK0ztJNdxE7kCB6URF3ZK;;7;HIGHER_EDU
948;1117;mNlHRoKqKjCnJSEAiy87z;;7;SECONDARY
948;1117;mNlHRoKqKjCnJSEAiy87z;;2;SECONDARY
948;1117;mNlHRoKqKjCnJSEAiy87z;;118;SECONDARY
952;1118;NAe7YOrGOXTyM2fI8CMnM;;7;NA
953;1119;YF4d9jh-8ULfecy2tvmHR;;7;NA
953;1119;YF4d9jh-8ULfecy2tvmHR;;6;NA
955;1120;cE-ERweEpPJNNFxr9shiD;;7;NA
959;1123;gbV2KY3dt42xA6cD0ee-V;;7;HIGHER_EDU
961;1124;y2I1tjHxV9VWw_ADriKxu;;7;NA
963;1125;ewYNBGL_iSIier0XzIje6;;7;HIGHER_EDU
964;1126;GpvjNkWtQYu_dkdS4HLPT;;7;HIGHER_EDU
964;1126;GpvjNkWtQYu_dkdS4HLPT;;7;HIGHER_EDU
964;1126;GpvjNkWtQYu_dkdS4HLPT;;7;HIGHER_EDU
966;1127;ND5QB8EgA_lSe1DZeiccp;;7;NA
966;1127;ND5QB8EgA_lSe1DZeiccp;;2;NA
968;1128;4pGYS8k51HOuwo00Hqv47;;7;NA
967;1129;2vsxGLJNxuqD7YgPPV2bY;;7;HIGHER_EDU
967;1129;2vsxGLJNxuqD7YgPPV2bY;;2;HIGHER_EDU
973;1130;y9L4L7klxyOftQFSYVsMO;;7;NA
971;1131;hu-NtXSEN8hvL7cVkSbOt;;7;NA
975;1132;sSrmujsn3-4tZdDVEqV6y;;7;NA
975;1132;sSrmujsn3-4tZdDVEqV6y;;2;NA
975;1132;sSrmujsn3-4tZdDVEqV6y;;109;NA
975;1132;sSrmujsn3-4tZdDVEqV6y;;110;NA
969;1133;fm2IJ7zQ3WgBZPTFkGiGc;;7;SECONDARY
977;1134;afCvaPzRRxTqaEA6H9qxq;;7;NA
978;1135;ZJ6sck0XobnXPBEy9qwnh;;7;HIGHER_EDU
979;1136;GSC1oAbNto7zj2i4E6_4S;;7;NA
982;1137;xHUD4qa10hV99StAFEs3G;;7;HIGHER_EDU
983;1138;rUPlB5mw_Zd6npFiODYdP;;7;NA
981;1139;LXZrCBr18dTPSF3sxJdqD;;7;HIGHER_EDU
